"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3735653";"";"None";"549.70";"2";"7.01";"15R";"CSc1nc2c(C)cc(C(=O)NC[C@H](C)c3ccccc3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"609.2";"nM";"6.21";"";"";"UO_0000065";"11.31";"0.21";"-0.79";"7.38";"0";"CHEMBL3736606";"Displacement of [125I]Sar1Ile8-Ang2 from human AT1 receptor expressed in CHO-K1 cell membranes after 180 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734751";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307512";"";"";"";"609.2"
"CHEMBL3734859";"";"None";"561.75";"2";"7.78";"11R";"CCCc1nc2c(C)cc(C(=S)NC[C@H](C)c3ccccc3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"1117.3";"nM";"5.95";"";"";"UO_0000065";"10.60";"0.20";"-1.83";"8.86";"0";"CHEMBL3736606";"Displacement of [125I]Sar1Ile8-Ang2 from human AT1 receptor expressed in CHO-K1 cell membranes after 180 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734751";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307512";"";"";"";"1117.3"
"CHEMBL3735588";"";"None";"545.68";"2";"7.24";"7R";"CCCc1nc2c(C)cc(C(=O)NC[C@H](C)c3ccccc3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"14.00";"0.25";"0.40";"9.07";"0";"CHEMBL3736606";"Displacement of [125I]Sar1Ile8-Ang2 from human AT1 receptor expressed in CHO-K1 cell membranes after 180 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734751";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307512";"";"";"";"23.0"
"CHEMBL3787243";"";"None";"1558.48";"None";"None";"21; UR-MK292";"CCC(=O)NCCCCNC(=O)/N=C(\N)NCCC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](C)CC)C(C)C.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"IC50";"'='";"2.188";"nM";"8.66";"";"";"UO_0000065";"7.12";"None";"None";"None";"0";"CHEMBL3789066";"Displacement of [3H]-Asp-{Nomega-[N-(4-propanoylaminobutyl)aminocarbonyl]}Arg-ValTyr-Ile-His-Pro-Phe-OH Tris(hydrotrifluoroacetate) from human AT1 receptor transfected in CHO cells co-expressing Galpha16-mtAEQ after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3784921";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3308072";"";"";"";"8.66"
"CHEMBL408403";"ANGIOTENSIN II";"4.0";"1046.20";"None";"None";"AngII";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O";"IC50";"'='";"0.7244";"nM";"9.14";"";"";"UO_0000065";"8.74";"None";"None";"None";"0";"CHEMBL3789066";"Displacement of [3H]-Asp-{Nomega-[N-(4-propanoylaminobutyl)aminocarbonyl]}Arg-ValTyr-Ile-His-Pro-Phe-OH Tris(hydrotrifluoroacetate) from human AT1 receptor transfected in CHO cells co-expressing Galpha16-mtAEQ after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3784921";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3308072";"";"";"";"9.14"
"CHEMBL1016";"CANDESARTAN";"3.0";"440.46";"0";"4.03";"Candesartan";"CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1";"IC50";"'='";"0.69";"nM";"9.16";"";"";"UO_0000065";"20.80";"0.38";"5.13";"7.71";"0";"CHEMBL3791105";"Displacement of [3H]-Angiotensin 2 from human AT1 receptor transfected in CHOK1 cells preincubated for 30 mins with bovine serum albumin followed by radioligand addition by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3784921";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307512";"";"";"";"0.69"
"CHEMBL7550";"L-158809";"None";"409.50";"0";"4.51";"15";"CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"20.92";"0.38";"4.06";"10.06";"0";"CHEMBL1803889";"Displacement of [125I]Tyr4-Sar1,Ile8-Angiotensin II from human Angiotensin 1 receptor after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800018";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"2.7"
"CHEMBL1801742";"";"None";"477.62";"1";"5.88";"2n";"CCc1nc2c(CC(C)C)cc(C)nc2n1[C@H]1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21";"IC50";"'='";"748.0";"nM";"6.13";"";"";"UO_0000065";"12.83";"0.23";"0.25";"7.19";"0";"CHEMBL1803889";"Displacement of [125I]Tyr4-Sar1,Ile8-Angiotensin II from human Angiotensin 1 receptor after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800018";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"748.0"
"CHEMBL5282200";"";"None";"345.38";"0";"2.38";"4k";"Cc1ccc(S(=O)(=O)n2c(CO)c(C(=O)O)c3ccccc32)cc1";"IC50";"'='";"24.2";"nM";"7.62";"";"";"UO_0000065";"22.05";"0.43";"5.24";"7.88";"0";"CHEMBL5252200";"Displacement of [125I]-Angiotensin II from Angiotensin II type-1 receptor in VSMC cells (unknown origin) by competition radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"VSMC";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5247668";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"ANTAGONIST";"";"24.2"
"CHEMBL5276125";"";"None";"385.42";"0";"4.74";"4i";"O=C(O)c1c(COCc2ccccc2)n(C(=O)c2ccccc2)c2ccccc12";"IC50";"'='";"32.2";"nM";"7.49";"";"";"UO_0000065";"19.44";"0.35";"2.75";"10.93";"0";"CHEMBL5252200";"Displacement of [125I]-Angiotensin II from Angiotensin II type-1 receptor in VSMC cells (unknown origin) by competition radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"VSMC";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5247668";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"ANTAGONIST";"";"32.2"
"CHEMBL3115244";"";"None";"531.66";"2";"7.28";"31";"CCCn1nc2ccc(C(=O)NC(CC)c3ccccc3)cc2c1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.29";"0.20";"-1.28";"7.12";"0";"CHEMBL3117635";"Antagonist activity at human AT1 receptor expressed in CHO cells measured after overnight incubation by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112505";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3308072";"";"";"";"1.0"
"CHEMBL338027";"";"None";"730.66";"2";"6.56";"44";"CCCCC(=O)Nc1ccc(Br)c(-n2nc(CC)n(Cc3ccc(-c4ccccc4S(=O)(=O)NC(=O)OC(C)(C)C)cc3F)c2=O)c1";"IC50";"'='";"3.5";"nM";"8.46";"";"";"UO_0000065";"11.57";"0.25";"1.90";"5.98";"0";"CHEMBL650312";"In vitro inhibitory activity against angiotensin II receptor type 1, in human adrenal membrane preparations.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128554";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"3.5"
"CHEMBL331859";"";"None";"458.52";"0";"4.07";"76";"CCCCc1ncc(/C=C2/C(=O)NC(=O)N2Cc2ccccc2)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"18.32";"0.34";"4.33";"8.03";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"4.0"
"CHEMBL302102";"";"None";"611.75";"2";"7.08";"87";"CCCCCN(C(=O)c1ccccc1)c1ccc2nc(CCC)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c(=O)c2c1";"IC50";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"14.34";"0.26";"1.69";"8.00";"0";"CHEMBL881768";"Inhibitory concentration against angiotensin II receptor, type 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140446";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1.7"
"CHEMBL2063981";"";"None";"467.37";"0";"4.38";"23";"CCCCc1c(Br)nc(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"117.49";"nM";"6.93";"";"";"UO_0000065";"14.83";"0.32";"2.55";"7.49";"0";"CHEMBL2067441";"Displacement of 125[I-Sar1-Ile8]ANG II from human AT1 receptor expressed in HEK293 membranes after 1 hr by gamma counting";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062490";"1";"Scientific Literature";"Eur J Med Chem";"2012";"CHEMBL3307715";"";"";"";"6.93"
"CHEMBL2063983";"";"None";"386.46";"0";"3.93";"29";"CCCCc1cnc(C=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"23.99";"nM";"7.62";"";"";"UO_0000065";"19.72";"0.36";"3.69";"8.53";"0";"CHEMBL2067441";"Displacement of 125[I-Sar1-Ile8]ANG II from human AT1 receptor expressed in HEK293 membranes after 1 hr by gamma counting";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062490";"1";"Scientific Literature";"Eur J Med Chem";"2012";"CHEMBL3307715";"";"";"";"7.62"
"CHEMBL2063980";"";"None";"422.92";"0";"4.27";"22";"CCCCc1c(Cl)nc(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"634.0";"nM";"6.20";"";"";"UO_0000065";"14.66";"0.28";"1.93";"6.70";"0";"CHEMBL2067441";"Displacement of 125[I-Sar1-Ile8]ANG II from human AT1 receptor expressed in HEK293 membranes after 1 hr by gamma counting";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062490";"1";"Scientific Literature";"Eur J Med Chem";"2012";"CHEMBL3307715";"";"";"";"634.0"
"CHEMBL126111";"";"None";"520.66";"2";"5.64";"66";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2cccs2)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"17.58";"0.34";"3.51";"9.56";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"0.7"
"CHEMBL122969";"";"None";"480.61";"1";"5.18";"65";"CCCCc1ncc(/C=C2\C(=O)N(CCCC)C(=O)N2CCCC)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"19.35";"0.36";"4.12";"9.71";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"0.5"
"CHEMBL331219";"";"None";"573.65";"2";"5.57";"19";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2ccc([N+](=O)[O-])cc2)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"16.9";"nM";"7.77";"";"";"UO_0000065";"13.55";"0.25";"2.20";"6.08";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"16.9"
"CHEMBL2337678";"";"None";"708.07";"2";"6.56";"19c";"CCCCc1c(Cl)[n+](Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)cn1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1.[Br-]";"IC50";"'='";"831.76";"nM";"6.08";"";"";"UO_0000065";"9.68";"0.18";"-0.48";"5.16";"0";"CHEMBL2345156";"Displacement of [125I-Sar1-Ile8]-ANG2 from human Angiotensin 2 type-1 receptor expressed in HEK293 cells after 1 hr by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331233";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";"6.08"
"CHEMBL2337687";"";"None";"749.80";"2";"5.54";"12a";"CCCCc1c[n+](Cc2ccc(-c3ccccc3-c3nn[n-]n3)cc2)cn1Cc1ccc(-c2ccccc2-c2nn[n-]n2)cc1.[Br-].[K+].[K+]";"IC50";"'='";"0.912";"nM";"9.04";"";"";"UO_0000065";"15.25";"0.27";"3.50";"7.79";"0";"CHEMBL2345156";"Displacement of [125I-Sar1-Ile8]-ANG2 from human Angiotensin 2 type-1 receptor expressed in HEK293 cells after 1 hr by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331233";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";"9.04"
"CHEMBL2158266";"";"None";"399.38";"0";"3.16";"22";"Cc1c(C(=O)Oc2coc(CSc3ncccn3)cc2=O)cccc1[N+](=O)[O-]";"IC50";"'>'";"79000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2161529";"Inhibition of AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"79.0"
"CHEMBL2158355";"";"None";"412.47";"0";"4.12";"14";"CCCCOc1ccc(C(=O)Oc2coc(CSc3ncccn3)cc2=O)cc1";"IC50";"'>'";"79000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2161529";"Inhibition of AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"79.0"
"CHEMBL338342";"";"None";"764.67";"2";"7.07";"28";"CCCc1nn(-c2cc(NC(=O)c3ccccc3)ccc2Br)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OC(C)(C)C)cc1F";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"11.38";"0.24";"1.63";"6.15";"0";"CHEMBL650312";"In vitro inhibitory activity against angiotensin II receptor type 1, in human adrenal membrane preparations.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128554";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"2.0"
"CHEMBL3115241";"";"None";"531.66";"2";"7.12";"22";"CCCc1nn2ccc(C(=O)NC(CC)c3ccccc3)cc2c1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"1690.0";"nM";"5.77";"";"";"UO_0000065";"10.86";"0.20";"-1.35";"6.90";"0";"CHEMBL3117635";"Antagonist activity at human AT1 receptor expressed in CHO cells measured after overnight incubation by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112505";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3308072";"";"";"";"1.69"
"CHEMBL124771";"";"None";"730.66";"2";"6.56";"25";"CCCCc1nn(-c2cc(NC(=O)CC)ccc2Br)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OC(C)(C)C)cc1F";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"12.73";"0.27";"2.74";"6.58";"0";"CHEMBL650312";"In vitro inhibitory activity against angiotensin II receptor type 1, in human adrenal membrane preparations.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128554";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"0.5"
"CHEMBL1478950";"";"None";"543.68";"1";"2.26";"SID22409634";"CCN(CC)c1ccc(C(=O)NC(=S)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2-n2cncn2)cc1";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1342526";"";"None";"414.30";"0";"3.22";"SID22412275";"Cc1nn(CCC(=O)NN=C(S)Nc2ccc(F)cc2)c(C)c1Br";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1530173";"";"None";"342.40";"0";"4.54";"SID47197930";"Cc1cccc(C(=O)Nc2ccc(C(=O)/C=C/c3ccncc3)cc2)c1";"IC50";"'='";"9712.0";"nM";"5.01";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"9.712"
"CHEMBL1382438";"";"None";"419.72";"0";"4.28";"SID24818000";"COc1ccc(NC(=O)/C(Cl)=C(/Cl)[S+]([O-])Cc2ccccc2Cl)cn1";"IC50";"'='";"4541.0";"nM";"5.34";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"4.541"
"CHEMBL1578324";"";"None";"368.42";"0";"3.39";"SID17510687";"CCCSc1cc(NCCOC(=O)CCC)c([N+](=O)[O-])c2nonc12";"IC50";"'='";"10962.0";"nM";"4.96";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"10.962"
"CHEMBL1558462";"";"None";"377.76";"0";"2.39";"SID47199350";"CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(OC(F)F)cc2)n1";"IC50";"'='";"7789.0";"nM";"5.11";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"7.789"
"CHEMBL1461745";"";"None";"304.19";"0";"4.05";"SID17416130";"Cc1ccccc1NCC(=O)c1ccc(Br)cc1";"IC50";"'='";"8619.0";"nM";"5.07";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"8.619"
"CHEMBL1492089";"";"None";"272.28";"0";"2.22";"SID49671551";"NC(=O)c1ccccc1NCC(=O)c1ccc(F)cc1";"IC50";"'='";"21576.0";"nM";"4.67";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"21.576"
